# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
202011028154.73;247868575.47;9915.60;1.01;0.95;138.65;5.77;100.01;7.31;139.64;915.92;916412.47;105777.78;31465.06;108250.73;0.01;81773.41;50839.17;0.00;46057.20;-60652.58;-0.01;1.00;0.00;0.00
194498219555.07;250947733.15;10242.73;0.98;1.08;139.59;5.83;98.44;7.03;137.92;935.93;920884.60;88935.49;31464.77;111467.75;0.01;92902.60;55728.02;0.00;69900.47;-48540.32;-0.01;1.00;0.00;0.00
186504706192.88;245375869.78;10682.11;1.15;1.02;141.49;6.00;99.99;7.28;137.53;936.39;1090029.34;99809.99;30679.33;113631.07;0.01;90086.24;55528.91;0.00;56116.34;-74635.98;-0.02;1.00;0.00;0.00
213921427843.18;230899468.57;10232.66;1.00;1.07;137.77;5.84;100.18;6.97;137.64;958.68;867786.58;117369.84;28892.48;101392.92;0.01;82790.59;51855.91;0.00;59966.88;-46085.05;-0.01;1.00;0.00;0.00
216310600850.79;234292911.22;10531.41;1.01;0.93;137.57;5.91;104.95;7.37;141.04;940.00;947873.18;95503.33;30040.55;103860.73;0.01;96982.42;57856.25;0.00;59849.64;-51230.53;-0.01;1.00;0.00;0.00
207798384734.01;242133327.41;11186.79;0.98;0.96;137.63;5.96;109.76;7.23;143.57;938.63;1078138.67;109652.69;31602.27;108345.01;0.01;94219.22;58104.24;0.00;59982.30;-49841.89;-0.01;1.00;0.00;0.00
192093197625.71;250612557.11;11579.82;1.14;0.96;135.44;5.72;107.30;7.11;142.31;940.03;1149899.05;120302.79;32422.69;105847.95;0.01;89430.04;57060.02;0.00;49310.20;-65352.35;-0.02;1.00;0.00;0.00
207522229605.87;243906182.60;8728.93;0.96;1.00;137.74;5.91;104.40;7.06;142.25;974.59;979269.10;105815.94;31540.94;108360.41;0.01;75706.43;46170.89;0.00;45284.85;-57632.14;-0.01;1.00;0.00;0.00
178432798383.79;243432592.63;9755.08;0.92;0.98;141.79;5.64;105.73;7.16;140.96;962.59;985105.70;102977.77;31194.12;106144.86;0.01;79384.34;49611.28;0.00;49041.31;-49427.54;-0.01;1.00;0.00;0.00
206727084259.81;236793653.27;12403.09;0.93;1.06;137.19;5.73;99.20;7.22;140.91;943.58;1023743.48;92797.13;30333.87;101493.45;0.01;114650.60;68303.87;0.00;93815.05;-21337.89;-0.01;1.00;0.00;0.00
204812132288.40;262084075.32;9815.15;0.88;1.10;140.42;5.81;101.54;7.24;136.16;921.67;973487.45;91056.73;32441.45;116525.44;0.01;89856.40;53719.84;0.00;69855.35;-43796.28;-0.01;1.00;0.00;0.00
207412451853.07;241106969.45;10245.51;0.93;1.00;136.96;5.80;102.42;7.00;140.31;932.88;874487.86;108557.97;30755.27;104436.71;0.01;84579.47;52563.31;0.00;55524.44;-44955.34;-0.01;1.00;0.00;0.00
201206596850.62;240081036.98;8756.48;1.01;0.98;140.83;5.75;99.46;6.99;136.05;916.16;851313.44;92182.03;29692.82;105993.22;0.01;77630.46;46959.51;0.00;46331.94;-61023.64;-0.01;1.00;0.00;0.00
207531551566.45;237770799.05;11506.99;1.02;1.02;134.39;5.68;102.64;7.06;140.87;908.60;955526.07;108283.62;30449.84;98936.67;0.01;94872.15;58988.23;0.00;65722.02;-40964.45;-0.01;1.00;0.00;0.00
218296862918.64;235023425.21;9867.72;1.06;1.03;139.65;6.02;99.94;7.12;139.37;931.62;942409.18;102235.35;29776.46;107714.45;0.01;87239.18;52826.01;0.00;58415.37;-60061.15;-0.01;1.00;0.00;0.00
177850840094.58;247734573.81;10032.29;1.10;0.95;134.88;5.98;104.01;6.94;138.17;929.93;1130286.99;105283.56;31117.90;108917.57;0.01;80060.58;50418.92;0.00;41671.78;-71744.54;-0.01;1.00;0.00;0.00
193688508800.44;249889240.23;11112.89;1.01;1.04;137.17;5.88;98.39;6.79;136.64;926.53;917154.66;104261.47;31040.51;109978.83;0.01;91070.86;56757.65;0.00;63291.79;-52014.70;-0.01;1.00;0.00;0.00
215868529738.85;272825179.97;9765.22;0.97;1.03;141.36;5.92;105.59;7.04;144.07;937.64;934760.47;91202.69;35732.87;124624.68;0.01;92056.75;54458.79;0.00;60011.06;-65087.99;-0.01;1.00;0.00;0.00
190171046822.91;247981960.84;9131.95;1.05;1.01;140.91;5.91;103.59;7.13;141.20;944.67;1155100.08;103723.20;31831.81;112656.64;0.01;76740.97;47365.30;0.00;44237.57;-70649.66;-0.01;1.00;0.00;0.00
209061820978.90;244929721.84;10848.85;1.13;0.99;135.65;5.68;100.89;7.16;135.87;927.37;930129.45;104489.91;30253.78;102996.92;0.01;92358.90;56724.22;0.00;57264.50;-59945.83;-0.02;1.00;0.00;0.00
208597377647.78;249005968.69;9356.42;0.99;0.94;138.77;5.74;103.11;7.23;141.46;918.78;1145293.74;82236.50;32022.28;108274.20;0.01;92713.12;53896.73;0.00;55465.01;-56183.45;-0.01;1.00;0.00;0.00
207742588606.51;243245980.60;10438.51;0.94;0.98;141.47;5.80;103.14;7.25;138.86;937.25;1021458.93;91565.83;30705.77;108794.89;0.01;97131.20;57728.23;0.00;66612.67;-45558.26;-0.01;1.00;0.00;0.00
197519393201.04;260325921.42;9385.35;1.08;1.05;137.52;5.73;102.67;6.94;139.30;911.35;1187544.35;99870.11;32966.64;111930.81;0.01;80887.01;49449.07;0.00;49029.94;-69534.45;-0.01;1.00;0.00;0.00
187787850896.13;234676779.05;10687.75;0.95;0.95;137.69;5.79;101.34;6.86;142.04;918.04;844699.40;103827.11;30304.15;102046.27;0.01;85328.22;53726.18;0.00;52101.99;-45632.48;-0.01;1.00;0.00;0.00
205608840155.94;247178143.80;10113.06;0.96;1.08;140.12;5.71;103.87;7.04;138.71;949.73;1044824.48;93195.28;31169.15;107862.46;0.01;93468.38;55687.45;0.00;71383.62;-43432.43;-0.01;1.00;0.00;0.00
190211092016.24;248760270.11;9197.85;1.04;1.05;142.07;5.88;103.22;7.03;140.33;947.14;1074345.45;95555.61;31734.17;113384.17;0.01;80695.73;49002.89;0.00;51402.08;-67060.76;-0.01;1.00;0.00;0.00
199176750927.10;254183030.75;8879.86;1.08;1.13;138.25;5.81;103.81;7.08;144.02;958.45;1043059.88;104918.65;33280.28;111432.42;0.01;75707.94;46471.32;0.00;49185.43;-68226.92;-0.01;1.00;0.00;0.00
189397988863.21;247063531.66;9594.44;0.99;1.01;139.20;5.61;101.62;7.06;138.78;934.01;957029.17;91994.39;31169.59;105222.39;0.01;84426.54;51212.40;0.00;54657.98;-52579.54;-0.01;1.00;0.00;0.00
196145972791.30;232921481.18;10570.75;0.93;0.99;141.88;5.85;104.39;6.98;143.29;932.03;784776.57;93720.67;30341.35;105387.79;0.01;91587.38;55878.38;0.00;62887.45;-42015.38;-0.01;1.00;0.00;0.00
205747219104.15;262043161.73;10883.74;1.09;0.95;139.29;5.78;99.90;7.26;142.88;922.18;990485.74;88049.33;34035.86;115010.57;0.01;102011.12;60470.82;0.00;59998.60;-67479.46;-0.01;1.00;0.00;0.00
218429750522.40;251670056.04;11421.87;0.95;1.06;143.71;5.76;98.72;7.25;135.70;944.95;1058262.56;94577.31;31046.85;113707.79;0.01;107670.65;63695.03;0.00;85056.59;-40541.90;-0.01;1.00;0.00;0.00
192681437459.50;256613303.22;10280.13;0.99;1.03;141.07;5.83;97.70;7.01;141.88;943.51;909038.51;84785.50;33099.18;115165.35;0.01;95707.62;56872.03;0.00;65490.17;-55265.54;-0.01;1.00;0.00;0.00
203071038298.64;247398255.08;9609.19;0.94;1.02;140.63;5.87;100.50;7.21;140.78;948.82;965397.52;100794.42;31661.40;111418.21;0.01;83646.25;50944.96;0.00;55084.76;-53472.68;-0.01;1.00;0.00;0.00
196122110135.78;260471116.14;10008.65;1.03;0.97;141.01;5.81;103.15;7.47;139.42;961.43;1025687.29;113428.75;33014.60;116413.26;0.01;80860.71;50676.11;0.00;44386.67;-70967.67;-0.01;1.00;0.00;0.00
217004521864.85;274209621.59;11642.78;1.02;0.99;137.60;5.72;100.84;7.13;142.44;909.18;881556.54;117211.32;35508.07;117767.55;0.01;92710.00;58434.62;0.00;55607.35;-61838.04;-0.01;1.00;0.00;0.00
200347667083.13;263904561.55;11029.40;1.07;0.95;136.94;5.89;99.93;7.27;139.71;967.52;920656.93;100033.88;33517.20;116105.31;0.01;96254.95;58567.76;0.00;55671.96;-68331.76;-0.01;1.00;0.00;0.00
199885430821.96;262781629.47;9957.58;1.03;0.99;138.57;5.62;103.50;7.36;144.19;943.93;1001197.44;109512.06;34446.77;111702.06;0.01;81969.63;50997.28;0.00;45902.26;-64133.66;-0.01;1.00;0.00;0.00
206039426950.15;247921508.07;10212.72;1.00;1.01;141.38;5.83;102.48;7.18;143.38;922.70;953897.90;112403.93;32314.88;111385.28;0.01;82660.90;51767.00;0.00;50982.50;-59618.37;-0.01;1.00;0.00;0.00
194565338602.46;230735170.50;10573.89;0.99;1.05;140.71;5.96;99.15;7.35;140.57;938.71;908369.18;87174.00;29485.17;105623.67;0.01;97066.47;57971.60;0.00;73039.71;-43257.01;-0.01;1.00;0.00;0.00
192627423974.40;246901069.61;8082.29;1.08;0.95;139.63;5.72;102.26;7.08;136.38;953.85;993062.66;101383.17;30610.40;107548.92;0.01;68680.29;42211.58;0.00;32526.28;-75723.57;-0.01;1.00;0.00;0.00
177172052242.44;273180149.51;10964.59;1.05;0.99;133.78;5.66;101.90;6.88;141.91;965.05;871955.07;93760.98;35243.90;112916.34;0.01;92978.08;57190.25;0.00;55233.27;-61823.34;-0.01;1.00;0.00;0.00
215452764828.96;255698131.47;9666.81;0.96;1.10;135.48;5.83;99.47;7.38;132.47;945.30;977903.59;108846.01;30793.84;110149.31;0.01;82716.85;50704.07;0.00;61238.30;-49891.09;-0.01;1.00;0.00;0.00
195507487192.84;248351745.54;9047.66;0.99;1.05;137.46;5.78;102.32;7.10;139.83;925.59;970812.36;86083.78;31570.31;107693.58;0.01;83793.39;49885.13;0.00;56921.99;-53830.89;-0.01;1.00;0.00;0.00
195258143427.18;242475901.31;7885.07;0.97;1.01;137.96;5.86;96.73;7.14;141.40;972.17;996545.23;92035.59;31170.24;106974.69;0.01;72088.31;43118.62;0.00;42746.51;-60340.86;-0.01;1.00;0.00;0.00
198279651678.76;246119530.01;9707.83;1.04;0.91;143.69;5.88;105.34;7.01;134.56;934.28;1250051.44;86065.44;30107.89;113368.11;0.01;92756.43;54610.18;0.00;53433.65;-68192.00;-0.01;1.00;0.00;0.00
203048766379.69;271496650.73;11261.09;1.00;1.02;138.41;5.78;100.13;7.19;147.11;936.92;999281.43;109171.01;36308.78;118564.50;0.01;93236.24;57878.51;0.00;58495.60;-59360.31;-0.01;1.00;0.00;0.00
199283467962.95;272640531.45;9765.90;0.99;1.01;143.68;5.73;100.81;6.89;142.06;939.88;1017334.52;91872.32;35209.63;122351.33;0.01;88945.98;53273.61;0.00;54841.92;-67357.60;-0.01;1.00;0.00;0.00
193593240615.65;255268990.04;9473.79;1.00;0.98;138.21;5.65;103.42;7.14;137.24;934.99;1064118.75;93297.24;31848.50;108655.41;0.01;84409.50;50965.69;0.00;50933.69;-58575.72;-0.01;1.00;0.00;0.00
189904306997.72;245393916.73;9211.50;0.94;1.00;134.61;5.74;100.05;7.16;136.06;936.23;1102263.87;112796.66;30353.57;103367.07;0.01;73032.79;46111.42;0.00;44240.47;-51233.07;-0.01;1.00;0.00;0.00
214606241554.37;270513273.95;9773.47;0.92;1.05;134.05;5.75;102.32;7.27;138.46;946.17;1040556.42;83581.38;34050.31;113738.08;0.01;97974.55;56728.99;0.00;71864.65;-44978.68;-0.01;1.00;0.00;0.00
189956419950.15;229648801.58;9625.43;1.06;0.99;138.44;5.81;105.34;7.03;134.92;941.82;1024582.31;103566.47;28166.74;100796.68;0.01;79950.73;49568.94;0.00;49526.85;-57897.63;-0.01;1.00;0.00;0.00
191408892434.93;266341677.19;13047.52;1.03;1.03;138.86;5.89;103.86;6.85;140.32;947.76;1025178.64;110256.32;33976.48;118887.71;0.01;105172.52;65971.92;0.00;73440.73;-54445.92;-0.01;1.00;0.00;0.00
195571013922.96;256462228.33;10528.22;0.92;0.92;140.99;5.76;102.53;7.19;140.79;933.23;869078.40;100587.08;32825.99;113610.48;0.01;88374.62;54571.07;0.00;50984.87;-54161.90;-0.01;1.00;0.00;0.00
206694083358.71;246566913.78;9991.09;0.87;1.08;140.15;5.94;103.94;6.96;139.99;896.40;1037077.23;87133.28;31379.58;111911.66;0.01;93489.26;55453.32;0.00;73907.41;-37279.52;-0.01;1.00;0.00;0.00
174257111901.75;255712303.32;11415.32;0.99;0.98;138.90;5.77;101.84;7.21;137.74;924.25;1079318.75;108284.90;32020.72;111789.53;0.01;88095.90;56226.14;0.00;55002.52;-55395.02;-0.01;1.00;0.00;0.00
202933929341.44;249554240.29;10370.29;1.00;1.03;140.75;5.71;102.64;7.21;139.23;949.58;890686.10;94668.32;31585.94;109469.96;0.01;92921.54;55989.46;0.00;64364.19;-51833.02;-0.01;1.00;0.00;0.00
198117570348.89;269102979.98;10870.50;0.89;0.93;143.67;5.69;103.30;7.11;136.99;925.14;899280.24;93992.51;33513.22;119987.75;0.01;95542.05;57980.62;0.00;58759.54;-53502.19;-0.01;1.00;0.00;0.00
203389862019.07;247081699.43;10920.41;0.96;0.98;136.97;6.00;103.01;7.17;139.40;946.99;813522.45;102033.48;31311.74;110701.02;0.01;92587.96;56954.49;0.00;60970.11;-50650.86;-0.01;1.00;0.00;0.00
186893149353.10;238930989.21;9329.34;0.90;0.95;136.18;5.73;101.40;6.87;143.21;950.17;828396.15;94094.41;31105.97;101685.12;0.01;79993.54;48997.37;0.00;48420.35;-44496.21;-0.01;1.00;0.00;0.00
188507098654.54;229621154.92;10490.77;0.97;1.10;137.49;5.68;104.29;6.96;139.10;940.51;1005694.71;96501.87;29035.99;97798.76;0.01;90266.10;55216.10;0.00;71096.62;-33759.69;-0.01;1.00;0.00;0.00
199987232348.22;259771764.36;8387.29;1.09;0.96;140.54;5.77;103.47;6.89;139.25;947.12;1126278.04;111685.54;32884.27;114868.62;0.01;69156.21;42998.49;0.00;30444.38;-84237.23;-0.02;1.00;0.00;0.00
207967613185.72;255925276.51;9597.73;0.97;0.98;136.99;5.77;104.68;7.12;140.13;969.97;1006454.65;115202.37;32603.43;110327.97;0.01;79261.98;49250.88;0.00;45964.35;-58662.01;-0.01;1.00;0.00;0.00
220742695667.61;236028326.50;8834.52;1.07;1.02;139.23;5.93;103.91;6.90;137.19;938.76;951587.77;104610.85;29436.13;106247.95;0.01;77836.24;47192.78;0.00;47983.64;-65516.16;-0.01;1.00;0.00;0.00
182502446189.52;257287628.67;9955.36;0.90;1.04;143.75;5.69;101.20;7.07;138.46;935.15;987995.93;105492.91;32385.98;114824.85;0.01;79637.50;50104.84;0.00;53820.04;-51420.15;-0.01;1.00;0.00;0.00
194259711154.98;260075780.05;9505.94;0.96;0.96;141.10;5.64;102.21;7.31;137.90;933.74;1102832.89;85782.67;32603.09;112960.98;0.01;89241.05;52869.86;0.00;54284.00;-57966.06;-0.01;1.00;0.00;0.00
213597722950.55;274141378.88;10862.53;1.01;0.95;135.82;5.84;104.35;7.18;135.21;940.45;914576.56;98848.68;33697.09;118603.46;0.01;97080.49;58550.77;0.00;58057.05;-64554.72;-0.01;1.00;0.00;0.00
201701795484.54;273085452.35;11008.27;0.97;1.05;141.45;5.67;106.50;6.87;138.29;992.26;1081894.12;96129.57;34332.26;119501.62;0.01;101454.72;60506.87;0.00;72921.70;-52364.82;-0.01;1.00;0.00;0.00
184650370421.99;256650519.17;10250.14;0.97;0.96;137.79;5.79;102.51;7.19;137.69;942.91;1082690.32;126527.97;32126.38;111664.96;0.01;75052.15;48943.80;0.00;40912.43;-61376.76;-0.01;1.00;0.00;0.00
195923011314.58;250043382.72;10071.44;1.05;0.96;137.55;5.82;96.69;7.14;142.87;941.95;980367.91;86859.27;32475.74;109217.31;0.01;93774.77;55720.71;0.00;55453.69;-61746.15;-0.01;1.00;0.00;0.00
211055467531.61;260682539.36;11014.94;1.00;1.01;140.88;5.89;103.41;6.82;139.75;904.48;967064.83;97848.26;33119.29;118039.09;0.01;97142.59;58876.29;0.00;64376.28;-59374.01;-0.01;1.00;0.00;0.00
184474318806.10;255825878.65;10048.51;1.01;0.96;137.66;5.71;108.09;7.26;138.94;952.01;1031415.83;93257.16;32312.38;109743.37;0.01;87989.75;53471.38;0.00;51741.15;-59221.42;-0.01;1.00;0.00;0.00
189011669288.33;245659289.74;9427.97;1.10;1.08;138.03;5.78;101.95;7.31;140.07;935.00;1118368.35;104291.27;31282.44;106910.66;0.01;78121.29;48478.88;0.00;49810.13;-64963.33;-0.01;1.00;0.00;0.00
203563976637.97;242709128.28;7249.87;0.93;1.07;137.24;5.85;104.14;7.27;141.13;953.64;981425.12;84270.13;31139.09;106252.39;0.01;70416.68;41219.11;0.00;46142.75;-54722.28;-0.01;1.00;0.00;0.00
181326103795.85;255379532.35;8821.57;1.00;1.05;139.53;5.90;101.98;7.15;139.86;961.70;1066064.65;99992.21;32470.07;114766.02;0.01;74115.73;45749.60;0.00;44962.44;-67290.52;-0.01;1.00;0.00;0.00
201597880693.52;250685883.45;10471.10;0.99;1.03;133.99;5.74;98.44;7.16;141.30;908.29;1105253.66;102942.19;32202.10;105148.40;0.01;88902.72;54659.02;0.00;60047.10;-47576.06;-0.01;1.00;0.00;0.00
198129306544.86;231844649.36;9205.91;1.04;1.01;137.56;5.79;102.87;7.21;137.87;950.03;784850.63;123185.80;29058.05;100711.38;0.01;68448.61;44353.19;0.00;38765.81;-59900.26;-0.01;1.00;0.00;0.00
201287200652.99;249274929.56;12188.94;1.06;1.03;140.77;5.79;101.19;7.18;146.47;913.87;1074875.71;106107.72;33192.95;110881.39;0.01;101641.57;62921.31;0.00;69433.52;-52759.02;-0.01;1.00;0.00;0.00
202506442668.36;261446910.69;10237.69;1.00;1.01;135.42;5.85;102.92;7.26;138.66;930.73;1111735.02;119061.18;32956.40;112892.03;0.01;80996.02;51182.37;0.00;48941.18;-61205.23;-0.01;1.00;0.00;0.00
187579744403.54;252763451.82;9898.95;1.18;1.00;140.24;5.63;99.19;7.23;137.45;945.90;1059219.03;105917.43;31582.99;108889.49;0.01;81056.77;50532.28;0.00;44163.81;-77553.82;-0.02;1.00;0.00;0.00
192978052609.83;251772757.95;10567.59;0.98;0.99;145.29;5.61;100.98;7.18;145.53;940.75;1177299.24;100201.43;33308.66;111982.76;0.01;91224.11;55733.99;0.00;57944.40;-54295.44;-0.01;1.00;0.00;0.00
192268234396.48;261210202.31;9197.16;0.98;1.02;140.07;5.80;99.99;6.92;137.22;945.22;823467.04;101359.95;32583.65;115739.77;0.01;76222.20;47298.60;0.00;45751.02;-65193.56;-0.01;1.00;0.00;0.00
176944541786.67;256581675.66;9243.89;0.97;0.94;141.39;5.82;98.71;7.16;140.57;943.91;985958.57;101746.34;32789.92;115168.09;0.01;74717.44;46816.74;0.00;38555.99;-67358.18;-0.01;1.00;0.00;0.00
207680849633.14;253363597.41;11569.21;1.00;0.98;136.32;5.89;102.58;7.19;139.64;924.07;1131428.00;115273.94;32163.91;110964.81;0.01;94288.01;58890.84;0.00;59995.45;-53662.20;-0.01;1.00;0.00;0.00
201553775267.10;255716695.82;12628.43;0.94;0.99;139.69;5.96;103.75;6.89;140.16;953.09;1110246.17;100838.85;32581.84;116055.89;0.01;111172.46;67425.65;0.00;79618.21;-41818.54;-0.01;1.00;0.00;0.00
184761292580.64;254924987.17;10531.71;0.99;0.96;138.53;5.71;98.19;7.19;141.23;918.23;962561.83;94798.06;32730.81;109972.46;0.01;89237.05;54905.52;0.00;52853.60;-56567.11;-0.01;1.00;0.00;0.00
192755029511.30;255166126.11;8490.69;1.00;1.02;142.63;5.75;105.50;6.99;134.54;942.70;790694.94;97586.80;31209.98;114190.30;0.01;71645.93;44151.54;0.00;41714.42;-69371.49;-0.01;1.00;0.00;0.00
201959091791.24;249397908.33;8791.04;1.06;1.07;140.75;5.85;99.22;7.22;139.31;942.65;1065558.18;113338.79;31584.43;112076.90;0.01;71669.09;44758.00;0.00;43298.51;-71222.36;-0.01;1.00;0.00;0.00
190765598715.45;240900388.65;8428.33;0.98;0.90;135.58;5.53;101.63;7.23;138.36;949.32;1018625.77;110479.44;30300.54;98585.40;0.01;67756.95;42546.83;0.00;31522.17;-58185.12;-0.01;1.00;0.00;0.00
196439807723.13;254087836.65;10900.82;0.93;0.99;142.38;5.90;105.27;7.29;140.35;928.22;886923.86;98295.85;32418.72;116390.53;0.01;92924.59;57043.16;0.00;62171.32;-51963.18;-0.01;1.00;0.00;0.00
201384105828.07;264152129.38;9668.24;0.97;1.08;140.08;5.94;101.21;7.18;134.97;934.61;1073729.46;106515.98;32410.78;119957.42;0.01;81355.81;50189.61;0.00;56172.90;-62082.51;-0.01;1.00;0.00;0.00
200073712997.63;249287834.11;7767.46;0.99;1.05;135.58;5.99;101.37;7.02;140.73;902.62;1048285.14;99845.46;31892.72;110486.66;0.01;66363.35;40703.57;0.00;38087.83;-66728.64;-0.01;1.00;0.00;0.00
186557164538.43;244176497.70;9014.43;1.04;0.96;139.35;5.65;103.02;6.89;138.37;977.41;1056762.43;91416.15;30714.94;104891.63;0.01;81522.59;48954.37;0.00;46028.96;-62242.97;-0.01;1.00;0.00;0.00
195292525051.80;246341229.84;11492.55;1.01;1.05;140.56;5.73;102.87;6.80;143.22;986.95;940432.41;106674.40;32074.32;108309.23;0.01;96477.13;59571.60;0.00;68600.18;-46945.05;-0.01;1.00;0.00;0.00
217865413846.04;238715243.28;9841.13;0.96;0.92;140.24;5.91;102.54;7.29;136.39;920.83;1153594.30;112105.03;29598.97;107859.71;0.01;83490.50;51346.41;0.00;48018.46;-56856.15;-0.01;1.00;0.00;0.00
205435455456.65;267788339.39;10675.37;1.09;1.04;137.02;5.95;101.59;7.10;140.43;968.29;1030689.53;85999.52;34185.88;119084.25;0.01;104158.71;60875.81;0.00;71311.95;-66627.97;-0.01;1.00;0.00;0.00
195701979593.30;252371848.98;10487.39;0.99;0.97;138.66;5.64;99.90;7.16;138.02;971.01;1015904.11;92380.06;31665.03;107608.67;0.01;95884.93;57350.54;0.00;62046.46;-50753.56;-0.01;1.00;0.00;0.00
187488830637.76;241420375.40;10642.51;1.06;1.04;135.68;5.81;100.08;7.02;135.87;963.92;928206.86;90852.47;29819.64;103729.12;0.01;95064.45;57345.74;0.00;67327.87;-50113.41;-0.01;1.00;0.00;0.00
197789064155.35;270415087.30;9650.79;0.97;1.05;135.31;6.01;100.42;6.97;138.52;927.34;1147187.51;89752.45;34053.40;119894.42;0.01;89041.58;53081.72;0.00;60386.70;-60995.05;-0.01;1.00;0.00;0.00
191224876986.35;248665888.76;10773.21;1.03;1.00;140.01;5.94;102.82;6.89;136.00;968.72;911233.07;106039.10;30743.61;112815.34;0.01;88714.66;55186.94;0.00;56907.57;-60701.06;-0.01;1.00;0.00;0.00
213312035446.97;227458248.23;7522.10;1.01;0.94;134.33;5.78;100.58;7.07;135.39;946.41;1152980.57;106522.10;27996.27;96286.82;0.01;65953.67;40060.90;0.00;33391.59;-60106.91;-0.01;1.00;0.00;0.00
186393010807.29;246355899.25;7915.16;1.03;1.03;140.32;5.97;101.07;7.00;138.76;943.93;797666.46;116423.76;31076.40;112494.20;0.01;59128.01;38241.04;0.00;28837.18;-76104.39;-0.01;1.00;0.00;0.00
188681920785.28;241222783.35;9637.16;0.92;1.00;141.49;5.59;102.49;7.11;140.03;948.82;1185904.98;83037.12;30707.01;104058.93;0.01;92056.08;54204.27;0.00;63425.35;-41914.97;-0.01;1.00;0.00;0.00
185303559778.01;240396045.48;10892.22;0.96;0.94;142.25;5.67;104.02;7.45;139.64;924.50;785789.42;98260.50;30517.85;105821.77;0.01;88884.64;55488.23;0.00;53935.37;-49837.83;-0.01;1.00;0.00;0.00
204925412080.05;255222700.02;9486.52;1.02;0.97;140.97;5.84;100.24;7.26;138.57;937.70;856930.33;106769.59;32151.26;114587.38;0.01;78650.04;48797.44;0.00;43361.01;-70061.20;-0.01;1.00;0.00;0.00
187104013463.97;252216618.43;9839.59;1.00;0.99;138.43;5.79;102.07;6.97;135.96;914.91;1089641.60;99963.78;31172.98;110330.60;0.01;82077.59;50804.09;0.00;49934.05;-59976.26;-0.01;1.00;0.00;0.00
205232329091.06;243375851.74;9599.66;0.98;0.95;139.90;5.76;101.86;7.17;139.00;941.90;885163.44;87468.59;30753.79;107054.46;0.01;90194.37;53419.63;0.00;55294.74;-54127.92;-0.01;1.00;0.00;0.00
206521134399.98;251733141.34;9027.25;1.06;0.97;138.97;5.85;103.19;7.01;137.99;914.27;840077.54;100599.87;31579.25;111687.65;0.01;76742.19;47159.28;0.00;40882.03;-72494.17;-0.01;1.00;0.00;0.00
200359314009.80;250939657.71;10952.06;1.01;1.01;141.63;5.75;99.27;7.36;136.40;906.16;1230230.72;82376.38;31117.62;111411.35;0.01;106090.12;62161.80;0.00;75586.39;-49551.30;-0.01;1.00;0.00;0.00
199681224152.78;278711048.04;10277.47;1.05;1.02;139.19;6.01;102.07;7.26;135.72;957.65;801723.97;108596.98;34387.68;127093.09;0.01;83449.90;52196.57;0.00;48854.82;-80818.17;-0.01;1.00;0.00;0.00
198751576413.16;252624256.71;9800.11;1.04;1.01;139.79;5.80;96.27;6.98;138.90;952.60;1019806.79;94499.51;31899.31;111759.03;0.01;88297.73;53096.05;0.00;55851.32;-62656.41;-0.01;1.00;0.00;0.00
193863159480.75;259789662.91;9394.84;1.04;1.11;143.38;5.69;98.29;7.00;137.17;969.86;1202395.16;107366.44;32394.87;115681.98;0.01;79422.38;48908.82;0.00;54456.61;-66221.83;-0.01;1.00;0.00;0.00
192486625418.00;246671181.79;10520.82;1.03;0.98;133.90;5.99;99.73;7.05;135.29;911.21;914124.71;102292.84;30338.23;107941.55;0.01;86198.68;53726.23;0.00;53421.43;-58029.91;-0.01;1.00;0.00;0.00
192976207558.38;248516877.38;11372.59;0.99;0.97;140.02;5.60;102.98;7.19;141.78;929.60;1122480.29;83111.74;32030.96;106219.69;0.01;108260.77;63822.59;0.00;73171.21;-43507.37;-0.01;1.00;0.00;0.00
193475554174.89;240349870.43;11460.01;1.03;0.97;140.66;5.85;100.66;7.08;140.16;944.89;1181862.22;101463.92;30624.75;107871.12;0.01;98590.61;60313.39;0.00;63713.43;-53112.54;-0.01;1.00;0.00;0.00
202982186233.84;252636586.68;9391.94;1.07;1.03;141.18;5.62;101.26;6.97;139.90;944.90;820439.24;117506.02;32131.04;109406.71;0.01;72984.46;46450.40;0.00;40634.65;-69185.23;-0.01;1.00;0.00;0.00
183968752075.41;257324741.75;8455.26;1.11;1.04;139.19;5.68;106.41;7.10;138.80;941.72;1133179.11;82341.70;32469.77;111011.44;0.01;79584.65;47106.33;0.00;46472.50;-74284.09;-0.01;1.00;0.00;0.00
200640890777.82;249772791.73;8953.32;0.96;1.01;138.43;5.87;104.70;7.36;139.57;969.60;1062927.77;125474.44;31691.89;110641.98;0.01;69431.51;44227.29;0.00;39775.77;-61499.81;-0.01;1.00;0.00;0.00
207229308165.04;260883811.17;9223.57;1.02;0.95;140.70;5.72;101.83;6.98;139.82;940.03;876417.09;110492.49;33161.31;114436.15;0.01;75600.99;47113.62;0.00;38236.93;-72205.77;-0.01;1.00;0.00;0.00
193215526311.96;243762296.71;10018.86;1.12;0.99;140.25;5.78;106.16;7.29;140.38;943.09;957009.81;107055.82;31108.29;107836.91;0.01;81792.81;51051.10;0.00;45933.34;-70164.59;-0.02;1.00;0.00;0.00
