# X_0;X_1;R_0;S_0;G_0;I_0
15056;16898;143000;143353;-353;0
11488;18600;143000;141529;1470;1
17055;13077;143000;143484;-484;0
19871;9945;143000;144368;-1368;0
15506;20317;143000;144711;-1711;0
14438;25095;143000;145491;-2491;0
12430;15877;143000;141304;1695;1
17628;27267;143000;148269;-5269;0
17103;17093;143000;144763;-1763;0
16164;21713;143000;145579;-2579;0
11031;13026;143000;139496;3503;1
13573;26516;143000;145362;-2362;0
13165;27095;143000;145273;-2273;0
15034;23732;143000;145461;-2461;0
14245;20739;143000;144011;-1011;0
12315;16831;143000;141524;1475;1
9887;5124;143000;136287;6712;1
17866;16949;143000;145221;-2221;0
12450;13949;143000;140718;2281;1
15326;20825;143000;144750;-1750;0
13497;10914;143000;140466;2533;1
11271;16919;143000;140863;2136;1
15019;17596;143000;143545;-545;0
14244;27882;143000;146229;-3229;0
13716;10434;143000;140461;2538;1
9939;29451;143000;143878;-878;0
14754;32173;143000;147898;-4898;0
11113;23732;143000;142875;124;1
14162;23240;143000;144733;-1733;0
15143;26067;143000;146258;-3258;0
15218;25340;143000;146082;-3082;0
16268;17105;143000;144216;-1216;0
12333;25125;143000;144113;-1113;0
15843;12534;143000;142516;483;1
14708;24636;143000;145527;-2527;0
11467;15290;143000;140487;2512;1
7705;16184;143000;138284;4715;1
13394;16365;143000;142091;908;1
14851;19880;143000;144144;-1144;0
13395;18902;143000;142880;119;1
14461;16593;143000;142865;134;1
14586;25016;143000;145564;-2564;0
15052;12589;143000;142011;988;1
15110;22613;143000;145163;-2163;0
12886;24108;143000;144161;-1161;0
12559;27052;143000;144860;-1860;0
17122;16208;143000;144500;-1500;0
11821;19442;143000;142010;989;1
15177;19306;143000;144180;-1180;0
18852;20553;143000;146991;-3991;0
16482;10137;143000;142193;806;1
16320;25281;143000;146790;-3790;0
17427;19162;143000;145619;-2619;0
16914;21859;143000;146119;-3119;0
12780;22582;143000;143617;-617;0
13946;18882;143000;143237;-237;0
22375;15083;143000;147615;-4615;0
14946;20920;143000;144529;-1529;0
16200;27801;143000;147494;-4494;0
12255;20216;143000;142536;463;1
15250;22193;143000;145125;-2125;0
13999;23886;143000;144826;-1826;0
14201;17550;143000;142991;8;1
13703;16992;143000;142490;509;1
13905;23225;143000;144559;-1559;0
13494;26555;143000;145322;-2322;0
17454;24497;143000;147294;-4294;0
16403;19179;143000;144949;-1949;0
17885;13944;143000;144300;-1300;0
12098;27721;143000;144764;-1764;0
17911;25916;143000;148036;-5036;0
14961;17795;143000;143569;-569;0
16930;24004;143000;146796;-3796;0
14518;23566;143000;145069;-2069;0
10555;19655;143000;141241;1758;1
11282;25495;143000;143535;-535;0
18668;21466;143000;147153;-4153;0
13016;20277;143000;143057;-57;0
16173;17144;143000;144165;-1165;0
17944;25073;143000;147796;-4796;0
16160;7865;143000;141275;1724;1
16449;23296;143000;146258;-3258;0
10158;17976;143000;140458;2541;1
15463;20729;143000;144811;-1811;0
13716;16175;143000;142244;755;1
9506;21957;143000;141264;1735;1
12298;20814;143000;142750;249;1
15984;13360;143000;142865;134;1
14286;22076;143000;144453;-1453;0
15699;14968;143000;143177;-177;0
16442;23796;143000;146409;-3409;0
17502;28094;143000;148443;-5443;0
14684;27971;143000;146547;-3547;0
11934;26931;143000;144411;-1411;0
15208;19369;143000;144220;-1220;0
11882;14314;143000;140457;2542;1
13710;20688;143000;143642;-642;0
14847;24304;143000;145515;-2515;0
19643;23485;143000;148423;-5423;0
13933;23890;143000;144784;-1784;0
12474;24333;143000;143960;-960;0
16312;28880;143000;147903;-4903;0
13273;14060;143000;141295;1704;1
14757;16729;143000;143103;-103;0
13151;24202;143000;144365;-1365;0
18344;19527;143000;146337;-3337;0
11540;13927;143000;140111;2888;1
11116;19368;143000;141522;1477;1
15874;17956;143000;144221;-1221;0
12751;20773;143000;143036;-36;0
14262;22670;143000;144622;-1622;0
9078;14205;143000;138574;4425;1
13130;16983;143000;142109;890;1
17198;18213;143000;145173;-2173;0
10426;17517;143000;140492;2507;1
13211;18631;143000;142674;325;1
15012;17475;143000;143503;-503;0
11260;14892;143000;140226;2773;1
12540;27715;143000;145054;-2054;0
14566;25814;143000;145799;-2799;0
21081;24560;143000;149705;-6705;0
15758;14950;143000;143210;-210;0
14143;23226;143000;144716;-1716;0
14890;26527;143000;146234;-3234;0
12933;17241;143000;142059;940;1
12411;22062;143000;143213;-213;0
13598;22365;143000;144089;-1089;0
16085;19086;143000;144711;-1711;0
17512;24208;143000;147243;-4243;0
9740;21815;143000;141375;1624;1
13209;25160;143000;144701;-1701;0
16033;26182;143000;146881;-3881;0
14359;20548;143000;144027;-1027;0
13545;15282;143000;141854;1145;1
8952;26769;143000;142394;605;1
17666;20452;143000;146177;-3177;0
15723;9029;143000;141348;1651;1
18689;19246;143000;146477;-3477;0
15112;23259;143000;145365;-2365;0
9891;18687;143000;140503;2496;1
16579;20816;143000;145574;-2574;0
7749;20661;143000;139703;3296;1
16624;19597;143000;145225;-2225;0
17679;11454;143000;143391;-391;0
18801;22453;143000;147547;-4547;0
14194;18218;143000;143194;-194;0
16064;11860;143000;142452;547;1
16626;11737;143000;142785;214;1
15357;17439;143000;143719;-719;0
16027;24488;143000;146350;-3350;0
14609;27197;143000;146257;-3257;0
17145;17256;143000;144841;-1841;0
14305;17905;143000;143170;-170;0
15826;19924;143000;144800;-1800;0
16411;19022;143000;144906;-1906;0
11419;16538;143000;140843;2156;1
16374;18140;143000;144607;-1607;0
14064;19189;143000;143410;-410;0
17638;20373;143000;146134;-3134;0
16358;15667;143000;143829;-829;0
13114;24826;143000;144535;-1535;0
16049;19287;143000;144749;-1749;0
16176;14060;143000;143210;-210;0
16531;25146;143000;146887;-3887;0
18422;20604;143000;146723;-3723;0
18836;23442;143000;147878;-4878;0
14772;18886;143000;143783;-783;0
19414;23022;143000;148128;-5128;0
14150;23170;143000;144703;-1703;0
16820;20091;143000;145508;-2508;0
16593;15197;143000;143838;-838;0
12185;21089;143000;142761;238;1
18386;14402;143000;144773;-1773;0
12132;18390;143000;141888;1111;1
18468;17659;143000;145839;-2839;0
19096;20265;143000;147062;-4062;0
15683;17989;143000;144105;-1105;0
16720;19230;143000;145174;-2174;0
8689;16590;143000;139059;3940;1
13872;22900;143000;144436;-1436;0
20777;13684;143000;146126;-3126;0
17428;16050;143000;144653;-1653;0
18895;27674;143000;149231;-6231;0
13179;18180;143000;142513;486;1
17247;25395;143000;147437;-4437;0
20141;19982;143000;147663;-4663;0
14425;16883;143000;142932;67;1
15519;26706;143000;146704;-3704;0
13231;16764;143000;142108;891;1
16810;16519;143000;144391;-1391;0
13854;16974;143000;142584;415;1
16232;23288;143000;146113;-3113;0
14930;28550;143000;146889;-3889;0
14579;19687;143000;143904;-904;0
17851;18020;143000;145544;-2544;0
16677;16059;143000;144161;-1161;0
13225;21702;143000;143638;-638;0
16031;21632;143000;145466;-2466;0
19709;20543;143000;147553;-4553;0
13235;20055;143000;143132;-132;0
11992;19328;143000;142087;912;1
13373;22010;143000;143831;-831;0
15865;21342;143000;145266;-2266;0
14213;5534;143000;139267;3732;1
14684;17706;143000;143358;-358;0
15423;25705;143000;146330;-3330;0
17348;16134;143000;144627;-1627;0
11470;19100;143000;141672;1327;1
14717;19806;143000;144032;-1032;0
13684;23431;143000;144477;-1477;0
15550;25753;143000;146429;-3429;0
9489;16476;143000;139551;3448;1
16305;24039;143000;146394;-3394;0
19047;25278;143000;148587;-5587;0
18265;19524;143000;146284;-3284;0
21207;18741;143000;147981;-4981;0
18870;20842;143000;147093;-4093;0
13249;19971;143000;143116;-116;0
12399;10621;143000;139651;3348;1
13819;20152;143000;143548;-548;0
15282;6782;143000;140359;2640;1
14183;17443;143000;142946;53;1
13175;16443;143000;141971;1028;1
13255;21723;143000;143664;-664;0
15550;22130;143000;145303;-2303;0
15318;13394;143000;142437;562;1
14660;27265;143000;146312;-3312;0
17526;14916;143000;144366;-1366;0
17173;22253;143000;146412;-3412;0
15981;21473;143000;145384;-2384;0
12960;25099;143000;144518;-1518;0
13363;12968;143000;141015;1984;1
19978;25263;143000;149196;-6196;0
17518;26378;143000;147921;-4921;0
13065;16210;143000;141826;1173;1
16428;24415;143000;146592;-3592;0
14733;21805;143000;144664;-1664;0
14191;21546;143000;144226;-1226;0
13278;16283;143000;141989;1010;1
15890;23571;143000;145975;-2975;0
16115;18022;143000;144400;-1400;0
11906;22767;143000;143099;-99;0
15332;27328;143000;146774;-3774;0
13486;33221;143000;147388;-4388;0
16898;19133;143000;145261;-2261;0
9100;19702;143000;140296;2703;1
14987;16642;143000;143228;-228;0
16050;26027;143000;146844;-3844;0
16070;17790;143000;144298;-1298;0
17114;12035;143000;143199;-199;0
16373;17530;143000;144417;-1417;0
18037;24150;143000;147571;-4571;0
12279;21871;143000;143066;-66;0
14214;22669;143000;144590;-1590;0
16249;26979;143000;147271;-4271;0
11908;27728;143000;144641;-1641;0
7906;22486;143000;140374;2625;1
14824;21020;143000;144480;-1480;0
12474;18836;143000;142252;747;1
15741;19529;143000;144621;-1621;0
11620;14739;143000;140416;2583;1
13010;24036;143000;144221;-1221;0
14382;15413;143000;142447;552;1
17044;25127;143000;147220;-4220;0
16081;23326;143000;146025;-3025;0
13191;29190;143000;145941;-2941;0
11099;12435;143000;139357;3642;1
14398;10804;143000;141026;1973;1
17723;21951;143000;146681;-3681;0
17403;20620;143000;146056;-3056;0
17122;18705;143000;145276;-2276;0
13955;19496;143000;143434;-434;0
15807;18500;143000;144345;-1345;0
12384;11202;143000;139821;3178;1
14335;14663;143000;142183;816;1
17205;16346;143000;144598;-1598;0
16580;18550;143000;144871;-1871;0
16922;18533;143000;145091;-2091;0
13408;28558;143000;145888;-2888;0
12667;17217;143000;141876;1123;1
19616;20832;143000;147581;-4581;0
17299;28527;143000;148444;-5444;0
15690;24589;143000;146160;-3160;0
18855;18687;143000;146413;-3413;0
17691;29001;143000;148850;-5850;0
13945;14954;143000;142016;983;1
14680;20724;143000;144293;-1293;0
11507;27215;143000;144217;-1217;0
13946;23107;143000;144549;-1549;0
13753;24182;143000;144756;-1756;0
15759;22033;143000;145411;-2411;0
14083;27244;143000;145925;-2925;0
13625;23050;143000;144320;-1320;0
16001;19990;143000;144936;-1936;0
18609;26171;143000;148576;-5576;0
14880;21912;143000;144794;-1794;0
11726;19944;143000;142103;896;1
13908;23789;143000;144736;-1736;0
14439;19206;143000;143663;-663;0
15705;23670;143000;145884;-2884;0
12161;18909;143000;142068;931;1
12718;29892;143000;145847;-2847;0
17502;11647;143000;143334;-334;0
16700;22137;143000;146064;-3064;0
12995;14697;143000;141310;1689;1
13825;6952;143000;139451;3548;1
20064;19149;143000;147354;-4354;0
12531;24565;143000;144069;-1069;0
15920;22494;143000;145661;-2661;0
14481;19109;143000;143660;-660;0
14335;20856;143000;144107;-1107;0
14754;18864;143000;143764;-764;0
9090;13304;143000;138302;4697;1
13574;20969;143000;143640;-640;0
21327;23959;143000;149681;-6681;0
14002;19543;143000;143479;-479;0
9882;13230;143000;138802;4197;1
14844;27789;143000;146596;-3596;0
14467;28417;143000;146542;-3542;0
15897;25062;143000;146443;-3443;0
12534;18313;143000;142129;870;1
9723;19785;143000;140733;2266;1
17751;23421;143000;147156;-4156;0
12337;17521;143000;141753;1246;1
13230;20862;143000;143380;-380;0
13573;16458;143000;142238;761;1
13654;20436;143000;143527;-527;0
17096;17913;143000;145013;-2013;0
12873;15579;143000;141503;1496;1
16401;22478;143000;145973;-2973;0
17151;20513;143000;145857;-2857;0
16452;27440;143000;147548;-4548;0
15955;18249;143000;144365;-1365;0
14884;16228;143000;143031;-31;0
12087;16109;143000;141150;1849;1
19343;16898;143000;146179;-3179;0
12736;31731;143000;146430;-3430;0
14777;21522;143000;144605;-1605;0
16999;17662;143000;144871;-1871;0
10569;21424;143000;141800;1199;1
14644;14515;143000;142341;658;1
14562;23077;143000;144946;-1946;0
17007;21099;143000;145944;-2944;0
16885;15682;143000;144181;-1181;0
10221;17368;143000;140310;2689;1
21966;19569;143000;148739;-5739;0
10657;13698;143000;139458;3541;1
16740;22465;143000;146192;-3192;0
15461;23192;143000;145575;-2575;0
16224;19574;143000;144954;-1954;0
16175;18889;143000;144709;-1709;0
12750;16445;143000;141691;1308;1
15998;11620;143000;142334;665;1
16423;11365;143000;142535;464;1
12488;13978;143000;140752;2247;1
11977;19685;143000;142188;811;1
14048;10461;143000;140688;2311;1
17135;17242;143000;144830;-1830;0
17237;27771;143000;148168;-5168;0
16341;19760;143000;145089;-2089;0
14629;25864;143000;145856;-2856;0
13453;21395;143000;143692;-692;0
16508;19022;143000;144970;-1970;0
15013;25372;143000;145956;-2956;0
11877;20274;143000;142305;694;1
10379;21651;143000;141745;1254;1
13825;28217;143000;146057;-3057;0
14888;20176;143000;144260;-1260;0
15864;17146;143000;143962;-962;0
15773;20165;143000;144840;-1840;0
15943;26638;143000;146963;-3963;0
17404;29922;143000;148946;-5946;0
14741;22078;143000;144754;-1754;0
15927;23547;143000;145992;-2992;0
12645;21026;143000;143045;-45;0
12218;17796;143000;141760;1239;1
12996;25587;143000;144693;-1693;0
15953;20046;143000;144922;-1922;0
13992;31366;143000;147145;-4145;0
16820;27355;143000;147764;-4764;0
12396;18505;143000;142098;901;1
12003;20738;143000;142532;467;1
11516;27713;143000;144378;-1378;0
14040;17873;143000;142985;14;1
13188;22023;143000;143713;-713;0
14961;6668;143000;140112;2887;1
17210;21899;143000;146326;-3326;0
11941;20075;143000;142285;714;1
15591;15265;143000;143198;-198;0
15768;26410;143000;146777;-3777;0
14863;15741;143000;142866;133;1
18658;19075;143000;146404;-3404;0
15785;25585;143000;146532;-3532;0
10703;26123;143000;143348;-348;0
9029;18320;143000;139820;3179;1
14922;26401;143000;146216;-3216;0
11726;20295;143000;142212;787;1
12834;16181;143000;141665;1334;1
10271;13488;143000;139138;3861;1
13250;18004;143000;142505;494;1
14630;14366;143000;142285;714;1
13180;16888;143000;142112;887;1
9910;21770;143000;141473;1526;1
15917;16168;143000;143694;-694;0
19375;16595;143000;146106;-3106;0
16348;18245;143000;144623;-1623;0
19841;15849;143000;146182;-3182;0
15683;22640;143000;145550;-2550;0
14964;24090;143000;145526;-2526;0
10234;24225;143000;142449;550;1
16610;20217;143000;145408;-2408;0
13304;21291;143000;143562;-562;0
17161;23712;143000;146857;-3857;0
19064;20165;143000;147010;-4010;0
15731;23631;143000;145889;-2889;0
12848;16046;143000;141632;1367;1
10925;16145;143000;140395;2604;1
15766;29474;143000;147727;-4727;0
16092;21904;143000;145591;-2591;0
14328;16853;143000;142859;140;1
17063;28926;143000;148412;-5412;0
18573;22265;143000;147339;-4339;0
17020;22782;143000;146475;-3475;0
15237;22521;143000;145219;-2219;0
11382;21753;143000;142438;561;1
10331;27142;143000;143419;-419;0
19006;13288;143000;144836;-1836;0
16035;14522;143000;143260;-260;0
13903;15425;143000;142135;864;1
18604;17968;143000;146024;-3024;0
11790;21729;143000;142700;299;1
15496;19063;143000;144315;-1315;0
17005;21482;143000;146062;-3062;0
13829;20232;143000;143579;-579;0
11850;27287;143000;144466;-1466;0
15652;17123;143000;143815;-815;0
12769;13277;143000;140720;2279;1
16086;25443;143000;146686;-3686;0
15957;16268;143000;143751;-751;0
16761;14596;143000;143762;-762;0
13304;15825;143000;141864;1135;1
16796;13841;143000;143550;-550;0
20012;16085;143000;146368;-3368;0
11235;24361;143000;143151;-151;0
17429;25653;143000;147637;-4637;0
16610;24544;143000;146752;-3752;0
15779;11950;143000;142292;707;1
15569;15647;143000;143302;-302;0
15134;20846;143000;144630;-1630;0
13375;14367;143000;141458;1541;1
10606;21123;143000;141731;1268;1
19071;20683;143000;147176;-4176;0
18518;20215;143000;146666;-3666;0
15774;21193;143000;145160;-2160;0
15970;19971;143000;144910;-1910;0
16582;20827;143000;145579;-2579;0
15129;18427;143000;143876;-876;0
17000;15556;143000;144218;-1218;0
13877;16126;143000;142335;664;1
9632;15837;143000;139447;3552;1
15836;11456;143000;142176;823;1
16556;21107;143000;145649;-2649;0
17944;16361;143000;145090;-2090;0
14440;21597;143000;144406;-1406;0
18203;21938;143000;146993;-3993;0
14546;10518;143000;141034;1965;1
16246;29769;143000;148135;-5135;0
14743;26024;143000;145981;-2981;0
17516;17135;143000;145048;-2048;0
17150;18224;143000;145145;-2145;0
17252;23825;143000;146952;-3952;0
10028;21552;143000;141483;1516;1
18094;21311;143000;146727;-3727;0
15371;22347;143000;145253;-2253;0
16813;26628;143000;147533;-4533;0
11488;17995;143000;141341;1658;1
16358;17467;143000;144388;-1388;0
19515;16351;143000;146123;-3123;0
16463;15239;143000;143765;-765;0
13428;13968;143000;141369;1630;1
17007;20190;143000;145662;-2662;0
13562;13316;143000;141255;1744;1
17676;20858;143000;146310;-3310;0
16387;14129;143000;143370;-370;0
13213;20811;143000;143353;-353;0
14813;22840;143000;145038;-2038;0
16084;19735;143000;144912;-1912;0
14182;18911;143000;143402;-402;0
12334;17995;143000;141899;1100;1
18271;22304;143000;147152;-4152;0
15678;14201;143000;142925;74;1
17720;16762;143000;145067;-2067;0
15138;23200;143000;145364;-2364;0
16868;22804;143000;146382;-3382;0
15782;18736;143000;144402;-1402;0
14541;19517;143000;143827;-827;0
15577;19440;143000;144486;-1486;0
15632;17216;143000;143831;-831;0
15874;20781;143000;145098;-2098;0
17986;17058;143000;145334;-2334;0
14674;19007;143000;143756;-756;0
11615;20825;143000;142303;696;1
12657;17630;143000;141998;1001;1
12945;4839;143000;138215;4784;1
18891;17698;143000;146130;-3130;0
14045;20303;143000;143744;-744;0
11551;23789;143000;143182;-182;0
19462;12913;143000;145020;-2020;0
15489;18103;143000;144012;-1012;0
12702;28547;143000;145419;-2419;0
15820;13694;143000;142861;138;1
18051;24867;143000;147803;-4803;0
13518;18996;143000;142990;9;1
17609;26873;143000;148134;-5134;0
14977;18939;143000;143934;-934;0
16213;28670;143000;147772;-4772;0
18376;14276;143000;144727;-1727;0
13201;16690;143000;142065;934;1
16554;15435;143000;143886;-886;0
16696;22022;143000;146026;-3026;0
11299;27920;143000;144299;-1299;0
19725;19954;143000;147380;-4380;0
17123;14772;143000;144055;-1055;0
16829;15649;143000;144134;-1134;0
19112;23383;143000;148041;-5041;0
13782;18650;143000;143057;-57;0
16371;12422;143000;142829;170;1
18014;20185;143000;146324;-3324;0
11379;18683;143000;141483;1516;1
14187;18650;143000;143324;-324;0
14478;24018;143000;145183;-2183;0
17205;24486;143000;147127;-4127;0
15918;22163;143000;145556;-2556;0
15723;17211;143000;143890;-890;0
12712;22430;143000;143525;-525;0
14374;23292;143000;144889;-1889;0
15756;15931;143000;143514;-514;0
15225;15832;143000;143133;-133;0
16862;21033;143000;145828;-2828;0
15127;13570;143000;142366;633;1
13017;20917;143000;143257;-257;0
15659;16405;143000;143597;-597;0
16218;25796;143000;146883;-3883;0
16438;17559;143000;144469;-1469;0
16767;19002;143000;145134;-2134;0
17628;27748;143000;148419;-5419;0
